,WBA02_Storage_AF,WBA03_Storage_AF,WBA04_Storage_AF,WBA05_Storage_AF,WBA06_Storage_AF,WBA07N_Storage_AF,WBA07S_Storage_AF,WBA08N_Storage_AF,WBA08S_Storage_AF,WBA09_Storage_AF,WBA10_Storage_AF,WBA11_Storage_AF,WBA12_Storage_AF,WBA13_Storage_AF,WBA14_Storage_AF,WBA15N_Storage_AF,WBA15S_Storage_AF,WBA16_Storage_AF,WBA17N_Storage_AF,WBA17S_Storage_AF,WBA18_Storage_AF,WBA19_Storage_AF,WBA20_Storage_AF,WBA21_Storage_AF,WBA22_Storage_AF,WBA23_Storage_AF,WBA24_Storage_AF,WBA25_Storage_AF,WBA26N_Storage_AF,WBA26S_Storage_AF,WBA50_Storage_AF,WBA60N_Storage_AF,WBA60S_Storage_AF,WBA61_Storage_AF,WBA62_Storage_AF,WBA63_Storage_AF,WBA64_Storage_AF,WBA71_Storage_AF,WBA72_Storage_AF,WBA73_Storage_AF,WBA90_Storage_AF,DETAW_Storage_AF
1977-12-31,23283041.75,6886178.47,85902121.75,39080953.25,5642537.58,28243326.84,49162296.83,30197469.88,52637897.76,18680401.94,11766015.29,37297057.27,1871854.7,439887.95,1363337.73,3156900.34,8056811.46,11274628.83,6316082.94,3812933.21,13390718.93,19199348.96,46975425.0,11366340.85,11981973.05,5947025.43,3919142.7,58403022.03,14963497.41,26324042.33,13983883.51,100372553.96,49952483.35,83223226.45,92941258.21,95077529.59,143960968.75,43831897.42,108738715.46,59133664.57,363551367.92,171110050.34
1978-01-31,23329260.07,6909423.21,86069086.95,39171506.19,5655215.7,28280214.64,49206500.53,30258852.35,52738170.1,18747338.96,11798296.13,37330428.39,1880857.08,440204.34,1368631.95,3166643.52,8100178.24,11302396.22,6322494.77,3824946.97,13417041.91,19265735.28,47066280.29,11424521.66,12032248.22,5994349.66,3934481.21,58466927.98,14995738.13,26373134.68,13987928.95,100514303.23,49987367.36,83302440.82,92998928.98,95172152.19,144052917.23,43868703.06,108795913.37,59149301.51,363651603.14,171225127.98
1978-02-28,23338027.97,6911704.85,86137301.74,39205494.87,5661174.43,28298865.52,49245182.74,30267478.77,52774790.15,18762086.31,11828853.33,37351314.93,1883534.23,440690.01,1370889.65,3167402.02,8126364.25,11306899.02,6325432.46,3825516.77,13422310.77,19291491.82,47165890.91,11440167.52,12047769.43,6032743.14,3951966.15,58507068.59,15016604.33,26407387.23,13991586.07,100605155.87,50021915.42,83414233.32,93053594.17,95253599.4,144321335.12,43908228.33,108857362.12,59174749.6,363808628.68,171259477.28
1978-03-31,23361539.2,6928975.1,86193099.95,39258039.65,5665542.64,28316755.31,49271977.2,30277461.85,52774324.55,18774952.41,11863220.41,37385313.96,1891626.74,449215.07,1374581.9,3184829.1,8159658.39,11334621.87,6326924.43,3830454.66,13423358.14,19305821.47,47254446.23,11450302.48,12074643.86,6065759.41,3970817.33,58562377.94,15043322.54,26438781.54,13996362.27,100684621.21,50061930.76,83557963.03,93135939.67,95366220.14,144721682.0,43959948.85,108953280.6,59204639.32,363968297.11,171324039.76
1978-04-30,23349602.71,6919084.0,86195653.72,39270484.38,5667029.05,28323542.55,49286794.39,30265363.78,52775168.39,18763014.16,11883505.93,37380360.0,1892784.52,447919.82,1375996.02,3182950.37,8170117.06,11329749.72,6324726.17,3825756.86,13416519.66,19304349.32,47305588.69,11443273.18,12077264.92,6086628.88,3987819.29,58599998.26,15057153.83,26449560.34,13997610.24,100763325.19,50105303.93,83656107.41,93199603.58,95456805.42,144965849.62,43974940.23,108996791.3,59210439.37,364046950.9,171325429.89
1978-05-31,23340687.66,6910515.69,86170660.1,39246278.77,5670181.82,28315224.54,49263955.32,30239566.9,52704968.99,18729103.33,11885269.23,37374160.03,1889290.63,445728.11,1375015.43,3174629.25,8151755.22,11315554.6,6324444.31,3822265.65,13403361.76,19257801.97,47313896.63,11413727.7,12057570.22,6080138.96,3990464.62,58622658.88,15062711.39,26450656.62,13997428.85,100762363.83,50108592.5,83732908.77,93249284.25,95466983.13,145005915.23,43971949.99,109003302.34,59195711.67,364016047.07,171292735.48
1978-06-30,23336018.7,6907777.73,86152000.54,39220751.11,5672633.25,28311042.37,49245908.03,30223409.59,52663990.63,18704326.86,11877488.99,37363776.42,1885847.75,443924.53,1372917.77,3167126.72,8125386.21,11301578.39,6323792.73,3818873.35,13394671.58,19224677.21,47295259.97,11391786.45,12037909.86,6070210.01,3986041.19,58621805.72,15057145.12,26436896.77,13994816.9,100706001.56,50082641.91,83724161.72,93231665.07,95435590.35,144956034.86,43964945.09,108993977.39,59177852.13,363970241.47,171246418.4
1978-07-31,23337224.03,6910809.45,86141485.21,39206491.14,5675231.57,28311239.78,49233594.18,30224140.14,52660730.66,18698604.13,11866780.63,37366122.18,1885233.67,445279.58,1373013.76,3169262.98,8111532.06,11303602.81,6323916.6,3818271.28,13394819.34,19216953.73,47260194.81,11383949.64,12034615.71,6061890.58,3979807.97,58600831.29,15054485.89,26427780.94,13992636.89,100631608.39,50047891.34,83659560.16,93165413.03,95374598.42,144868235.12,43949649.15,108969582.33,59157488.99,363914247.86,171216633.36
1978-08-31,23336520.04,6912691.3,86129520.88,39193421.83,5679162.61,28314493.62,49227961.52,30233417.86,52680054.44,18703942.81,11855668.11,37371431.3,1884564.27,444861.98,1374940.45,3170922.21,8101871.28,11306819.36,6324797.39,3819115.12,13399483.75,19224064.39,47231533.79,11383781.82,12038886.42,6056044.63,3974396.76,58578855.72,15053346.3,26421418.15,13992568.38,100592061.1,50021014.68,83583955.75,93111170.27,95355157.12,144805926.42,43939974.85,108963464.16,59145814.19,363882303.86,171203123.14
1978-09-30,23325653.32,6906272.75,86107912.88,39177148.5,5677106.28,28319210.97,49225996.75,30231427.61,52682717.74,18698563.23,11854362.0,37375325.18,1884711.62,444008.82,1377010.26,3171885.38,8103405.54,11309318.52,6325842.97,3821145.78,13399009.27,19225440.75,47220552.45,11384982.5,12042178.83,6060581.99,3974614.13,58574677.9,15053522.25,26419268.42,13992498.54,100584591.17,50013437.44,83542025.53,93112447.95,95371199.85,144799323.25,43933731.17,108959001.29,59141557.21,363879955.5,171200218.54
1978-10-31,23321061.32,6905251.88,86090452.7,39160672.12,5677572.29,28327073.86,49219378.65,30224675.22,52656112.51,18689282.11,11849322.8,37368136.92,1884156.69,443307.59,1377472.39,3170392.36,8097599.22,11302752.45,6324834.46,3818674.05,13390345.7,19214698.94,47217055.02,11379557.75,12034657.61,6061247.98,3974779.86,58573580.2,15049856.97,26413996.06,13992149.8,100573916.33,50007981.96,83524033.16,93130732.69,95384913.55,144780610.44,43933948.43,108964889.32,59142172.23,363917179.2,171192501.11
1978-11-30,23319485.96,6906844.4,86086923.0,39161929.68,5678224.17,28340896.51,49223365.7,30225549.51,52652818.89,18688841.94,11851264.38,37366795.89,1884716.83,442942.81,1377225.61,3170080.01,8101878.04,11301027.91,6325209.55,3817845.43,13387887.12,19212753.64,47224076.75,11379989.5,12033561.59,6068060.85,3982362.65,58578426.28,15049525.21,26414890.88,13992568.24,100582327.76,50019641.66,83545107.27,93173412.39,95407096.23,144826779.67,43938429.68,108976665.77,59147794.87,363984442.2,171199906.29
1978-12-31,23318369.18,6908645.59,86084964.46,39165807.34,5677349.14,28354497.33,49227145.82,30226147.64,52649015.27,18690697.92,11854251.71,37367514.03,1884757.61,443203.39,1376958.96,3170720.35,8108445.05,11300992.1,6325660.42,3817602.68,13387041.07,19213268.22,47232397.48,11381632.87,12034658.06,6075476.74,3990257.41,58584014.1,15050507.09,26418295.24,13992584.67,100592773.6,50033756.16,83566708.54,93189933.55,95404561.42,144880188.87,43934185.9,108976666.82,59153013.88,364045654.25,171205273.23
1979-01-31,23328116.72,6915120.36,86114564.06,39185956.45,5680958.54,28375311.14,49254934.76,30244028.6,52702070.77,18707393.69,11861862.95,37378379.45,1887874.08,443205.5,1378416.04,3173973.22,8121718.13,11305741.52,6327814.08,3820193.06,13395519.87,19230036.1,47266968.0,11398287.03,12050625.64,6094093.37,4004614.35,58606908.29,15063988.08,26437150.79,13995776.14,100658160.68,50065100.03,83646691.43,93250585.44,95460040.34,144998126.71,43948807.67,109007492.16,59172709.49,364130672.01,171251415.83
1979-02-28,23334874.96,6918642.36,86161772.65,39215724.42,5684459.72,28398710.74,49283033.88,30262493.87,52741316.14,18728107.49,11876248.68,37398021.35,1891701.74,444571.46,1380525.71,3179079.63,8141284.5,11314572.9,6330203.97,3823166.46,13403281.54,19250065.92,47306570.41,11415133.48,12073083.61,6123969.58,4026805.93,58635846.1,15082258.5,26457542.51,13998699.72,100742919.93,50108193.03,83739464.49,93332923.45,95530359.09,145103882.93,43970569.0,109047506.85,59188079.85,364220024.04,171295347.84
1979-03-31,23341110.98,6918489.66,86195641.07,39228530.62,5687003.99,28413270.38,49294802.18,30261191.95,52734396.99,18729442.74,11887971.83,37406208.22,1892583.55,445526.57,1380666.98,3180060.37,8153558.61,11315460.71,6330012.46,3822951.24,13401429.68,19254730.25,47331375.76,11416033.05,12081641.79,6154690.8,4053793.84,58659342.61,15096193.83,26470196.25,14000619.67,100819415.24,50151594.15,83811437.65,93395751.67,95592741.15,145209015.44,43986744.88,109080686.37,59200366.34,364312207.91,171313202.54
1979-04-30,23343585.13,6919075.32,86202657.32,39223093.66,5689005.93,28419564.2,49294157.96,30251183.64,52706763.87,18714154.2,11893161.55,37397935.61,1889206.12,442906.29,1378993.74,3172052.46,8146997.02,11302647.29,6329448.71,3820565.13,13393651.97,19232914.15,47339507.91,11401865.79,12071612.52,6171576.46,4077252.22,58676017.82,15101927.63,26471711.87,14001011.71,100834113.75,50171332.68,83797917.39,93374001.97,95581078.78,145219217.59,43987140.37,109088130.17,59207382.01,364362632.89,171303472.26
1979-05-31,23349343.23,6924728.76,86206660.07,39222722.52,5692762.76,28422035.5,49278805.36,30252102.29,52694869.23,18711524.39,11891086.44,37400909.86,1887801.97,442949.47,1379862.3,3171441.97,8133244.65,11300805.87,6329958.18,3819688.74,13393854.55,19220175.08,47339614.31,11393660.99,12065621.94,6172018.93,4089702.32,58685053.92,15113581.31,26480176.75,13999617.58,100811380.27,50165302.91,83747902.16,93308798.5,95554182.76,145147183.52,43979005.08,109080441.66,59197304.66,364295652.82,171293387.25
1979-06-30,23353108.49,6928978.48,86193900.57,39211596.95,5690643.2,28410747.9,49254979.49,30247645.52,52680834.46,18700406.9,11880446.66,37402983.07,1886751.34,443550.02,1380166.85,3171803.97,8116662.71,11300224.54,6330057.65,3818891.74,13392163.08,19208308.62,47320379.64,11386024.41,12060456.36,6167035.26,4092702.67,58671965.94,15111860.51,26470972.01,13994748.61,100760671.34,50130636.4,83695530.49,93265900.55,95524341.76,145064259.82,43964851.4,109064191.51,59175650.35,364223310.76,171260677.9
1979-07-31,23359627.45,6936603.28,86187228.44,39206892.18,5689950.99,28406769.04,49242946.14,30254546.09,52690058.57,18702455.7,11865896.45,37410340.62,1887135.42,444806.73,1381583.69,3175436.82,8105249.83,11305077.38,6330520.66,3819272.42,13394858.29,19210335.51,47296299.44,11385445.17,12063132.34,6161306.93,4090256.95,58649268.05,15109806.77,26461881.74,13990929.25,100692813.92,50092843.05,83647368.77,93239968.27,95504538.76,145007435.59,43961185.03,109058212.28,59157437.96,364168008.71,171234823.51
1979-08-31,23352293.96,6932834.39,86163698.05,39182232.05,5690767.13,28402286.6,49235460.25,30253651.35,52695159.46,18698059.07,11855949.4,37418996.41,1887522.31,444773.75,1383656.39,3177638.26,8096343.56,11309164.38,6331530.86,3820382.11,13396586.41,19208240.66,47270811.33,11383952.19,12066042.97,6157010.44,4086389.16,58626965.21,15108297.92,26455219.15,13988382.53,100640626.97,50063082.53,83598307.92,93217005.8,95496046.46,144944438.99,43964031.11,109065003.16,59146609.86,364134503.72,171215762.76
1979-09-30,23339150.97,6924563.39,86133506.73,39155084.31,5690812.36,28401952.36,49227105.27,30249914.73,52690987.51,18690068.75,11850147.39,37420927.74,1887190.31,443051.02,1385187.89,3176583.42,8095180.56,11308577.04,6331142.59,3820618.4,13394011.54,19206913.93,47254342.73,11381985.33,12064127.14,6158524.35,4085144.7,58616983.69,15107301.27,26450688.4,13986934.56,100608577.03,50048078.83,83559479.57,93195377.83,95489824.72,144889327.13,43961333.16,109050312.93,59136735.49,364073400.46,171205536.77
1979-10-31,23335810.34,6924714.29,86129873.41,39154968.08,5692993.84,28414862.83,49227117.0,30250619.08,52681513.76,18690524.19,11852706.35,37419674.57,1888142.52,442366.21,1385933.03,3176632.81,8098474.7,11307531.46,6331169.92,3819970.75,13391754.06,19207194.12,47257165.32,11382958.1,12062545.54,6160289.1,4088658.59,58619162.45,15104584.02,26449493.23,13987317.18,100626701.33,50057329.84,83577614.62,93223766.97,95505734.29,144910604.46,43967729.28,109058815.24,59139961.34,364112994.71,171212063.69
1979-11-30,23343340.34,6929020.54,86154020.78,39166739.34,5694687.15,28430856.5,49239719.34,30257229.07,52697308.31,18697666.51,11857777.04,37420784.24,1888277.65,442063.41,1386788.05,3176675.1,8103602.26,11306289.69,6331866.11,3819688.07,13392195.99,19213192.32,47269263.24,11387878.19,12064608.23,6163983.77,4095924.43,58625048.59,15105271.74,26453513.69,13987200.36,100654712.9,50070239.63,83604464.03,93250035.16,95516421.13,144947902.04,43969580.61,109066167.81,59143985.54,364158351.66,171225681.58
1979-12-31,23355312.79,6939044.74,86198718.71,39201970.43,5697267.93,28455245.18,49268204.91,30280172.34,52745054.03,18719762.04,11869517.14,37434589.81,1890195.91,442798.69,1387820.12,3179528.09,8115071.97,11312198.18,6334316.33,3822460.09,13401097.23,19232788.03,47303068.34,11403523.09,12079706.67,6176470.77,4109096.58,58646931.95,15110441.87,26464583.22,13987952.96,100694589.96,50087900.73,83643577.19,93275000.23,95527653.07,144986423.6,43973152.46,109071188.92,59148143.08,364213855.76,171264402.91
1980-01-31,23394882.13,6969491.79,86283472.72,39276260.98,5704726.2,28494368.45,49302714.3,30325585.24,52805091.71,18772893.8,11893647.48,37501485.73,1904162.68,456487.06,1393355.11,3216375.41,8161378.96,11366804.42,6339118.7,3833542.75,13420554.14,19283845.86,47360665.03,11436379.85,12121148.21,6208077.04,4131837.01,58700410.41,15146129.35,26507983.92,13991098.25,100841204.69,50138568.99,83797551.86,93426744.56,95646574.83,145205023.38,44009087.6,109119867.72,59170073.08,364314721.41,171369523.33
1980-02-29,23424512.92,6987364.98,86346519.5,39332515.45,5711109.12,28530696.25,49349632.39,30359261.03,52867918.17,18803273.83,11914795.29,37539718.19,1911940.67,458924.49,1400440.15,3222680.83,8191793.47,11390497.79,6343495.78,3839877.28,13430771.78,19333064.36,47428326.8,11472850.73,12158018.72,6242345.02,4162479.81,58754749.23,15174442.12,26534510.82,13995762.0,100971896.15,50198559.33,83932145.02,93546491.56,95775952.22,145436569.08,44066744.54,109197629.98,59200140.03,364468269.18,171443981.77
1980-03-31,23414029.47,6978329.53,86339732.09,39338543.39,5711978.09,28549543.7,49368039.65,30339563.25,52839105.95,18789097.01,11920001.78,37525337.09,1907655.63,454979.81,1398636.97,3207417.86,8193968.71,11368669.11,6342277.94,3837082.63,13424431.53,19318862.07,47460939.86,11461433.61,12150078.06,6258286.11,4193815.07,58793151.7,15185874.06,26541463.87,13998269.15,101049890.6,50248340.69,84011498.51,93606200.92,95852810.4,145612613.29,44090184.44,109242734.33,59218772.91,364659624.65,171447673.61
1980-04-30,23384506.0,6955353.83,86298805.63,39305496.69,5711230.41,28546648.2,49370063.76,30305215.14,52785961.64,18744523.37,11919851.43,37493241.11,1898452.39,446703.76,1396022.14,3188078.01,8178253.71,11336840.07,6340390.51,3828868.53,13405307.72,19272686.01,47453146.42,11427807.28,12122655.04,6256490.41,4213755.36,58811685.09,15188009.5,26537599.38,13999641.67,101048715.88,50276843.66,84045856.31,93590871.05,95849269.57,145646709.78,44092780.99,109257720.69,59230684.18,364804945.64,171411004.87
1980-05-31,23381571.22,6955706.35,86282065.88,39288788.0,5711617.86,28546509.41,49359077.55,30285874.91,52736304.51,18718528.96,11914164.87,37482281.07,1893707.31,444665.98,1394066.06,3180478.09,8156608.85,11322068.04,6340043.39,3825279.54,13396253.25,19233887.42,47438258.12,11402966.96,12100998.88,6245299.15,4221066.75,58828916.78,15187068.09,26531816.57,13998633.96,101027874.67,50280869.4,84063637.43,93571697.49,95836107.26,145618355.21,44087340.15,109259306.61,59225476.08,364828086.08,171379520.89
1980-06-30,23387166.69,6962462.63,86280689.61,39288606.76,5711576.61,28546275.42,49344739.85,30286209.49,52723009.95,18712123.44,11904748.0,37481345.42,1892904.2,446648.37,1392662.52,3182543.67,8142306.17,11322550.61,6339344.29,3823714.85,13395042.23,19224513.73,47413005.58,11394097.81,12095465.16,6238484.85,4221816.05,58827768.55,15185292.2,26524204.1,13994128.69,100979361.2,50256297.27,84022316.6,93517519.17,95782535.56,145533224.36,44071018.25,109237198.24,59209380.24,364792593.98,171346601.66
1980-07-31,23388985.6,6966789.47,86270840.36,39275922.95,5712435.36,28544863.12,49335350.48,30286674.83,52716968.61,18711040.04,11891963.72,37482021.67,1891866.47,445845.84,1392713.51,3182108.88,8128491.84,11321796.51,6339581.45,3823411.63,13396743.59,19222509.36,47384755.64,11390003.71,12093990.04,6232207.96,4218109.04,58810186.23,15186270.98,26521197.17,13990120.0,100908523.26,50221439.8,83940507.22,93445016.29,95749729.45,145493615.52,44061529.74,109221171.14,59190216.77,364757201.02,171323991.03
1980-08-31,23384022.04,6965695.98,86251437.7,39253185.18,5713054.85,28540586.5,49327102.04,30286310.26,52722192.85,18706167.25,11880379.66,37483724.42,1890785.58,444861.75,1393508.87,3181982.97,8117696.54,11321318.55,6340154.76,3823573.86,13398395.07,19219741.49,47354689.98,11386075.38,12093480.03,6229040.84,4214168.62,58789757.18,15179998.91,26509449.93,13988056.42,100841316.93,50192971.14,83862942.01,93394629.11,95722313.37,145400214.07,44058315.34,109215918.93,59179073.53,364741622.75,171300345.53
1980-09-30,23373875.07,6960443.33,86227147.8,39230987.33,5712974.24,28544847.92,49325407.36,30285765.98,52727581.17,18700433.37,11873867.28,37481680.38,1889514.96,443124.29,1394221.26,3180850.14,8116269.4,11319693.4,6339470.86,3823598.91,13396589.99,19220765.44,47338996.73,11385534.4,12092225.05,6230560.77,4213284.19,58779843.9,15177249.89,26503307.46,13986650.01,100806687.75,50179994.96,83821292.31,93396104.68,95713870.4,145333356.9,44055466.19,109204514.81,59171723.14,364698257.29,171289437.89
1980-10-31,23366235.34,6957292.36,86208262.16,39213851.25,5713092.6,28550308.41,49324141.01,30279709.83,52711434.7,18692509.29,11870294.76,37474980.66,1888890.13,442700.98,1393759.54,3179446.3,8111316.22,11313591.08,6338379.56,3821473.46,13390092.89,19213494.37,47336010.8,11381936.78,12084284.24,6227398.02,4212404.48,58776202.52,15172871.3,26498467.03,13986194.65,100790691.2,50175726.81,83818481.08,93418139.87,95708487.11,145322557.17,44058231.03,109207915.62,59173873.91,364743126.08,171281865.62
1980-11-30,23365344.56,6960114.62,86203867.94,39211614.41,5713920.12,28561434.85,49326794.44,30277201.03,52704134.95,18691864.68,11870139.45,37470121.1,1888852.59,442324.96,1393518.31,3178950.14,8111079.5,11310027.24,6338023.01,3820028.19,13386652.94,19211133.9,47337365.6,11381239.4,12079886.57,6225203.59,4212548.77,58772942.53,15169753.52,26495556.04,13986115.71,100790670.5,50178899.46,83808813.54,93434225.86,95699789.8,145319290.78,44058733.37,109210843.65,59179216.37,364792738.61,171280434.3
1980-12-31,23377644.26,6968494.77,86237473.54,39235068.78,5714351.95,28578085.72,49343254.03,30292399.32,52737721.19,18709224.2,11876835.35,37473137.89,1890292.32,442169.17,1393861.03,3180304.4,8116645.63,11310594.62,6339240.18,3821240.27,13393765.01,19226285.94,47351809.71,11391457.93,12086415.76,6226699.74,4216030.44,58776301.24,15171921.89,26499476.19,13986937.39,100799176.22,50190127.91,83812774.48,93453918.79,95701854.97,145333417.66,44058720.93,109207907.33,59186111.34,364850109.72,171295325.34
1981-01-31,23389257.91,6972282.4,86295163.92,39267872.38,5718708.41,28602985.68,49375079.06,30320908.53,52797355.13,18736342.71,11889977.62,37487621.83,1893078.67,442131.65,1394985.96,3182260.89,8126110.7,11314058.67,6342111.3,3824821.27,13405269.1,19249102.27,47385197.61,11411011.42,12104642.1,6239498.31,4226958.89,58792155.12,15178259.35,26511991.8,13990466.19,100846095.45,50218664.65,83861384.54,93496892.34,95725533.56,145382494.82,44076342.2,109229023.22,59204209.18,364936679.75,171333487.42
